micros,A0,A1,A2
1926572,1023,1023,485
1928364,1023,1023,485
1930140,1023,1023,485
1931916,1023,1023,485
1933692,1023,1023,485
1935468,1023,1023,485
1937244,1023,1023,485
1939020,1023,1023,485
1940796,1023,1023,485
1942588,1023,1023,485
1944364,1023,1023,485
1946140,1023,1023,485
1947916,1023,1023,485
1949692,1023,1023,485
1951476,1023,1023,485
1953252,1023,1023,485
1955036,1023,1023,485
1956820,1023,1023,485
1962084,1023,1023,482
1963860,1023,1023,483
1965636,1023,1023,483
1967412,1023,1023,485
1969200,1023,1023,485
1970980,1023,1023,485
1972756,1023,1023,485
1974532,1023,1023,485
1976308,1023,1023,485
1978084,1023,1023,485
1979860,1023,1023,485
1981636,1023,1023,485
1983412,1023,1023,485
1985188,1023,1023,485
1986972,1023,1023,485
1988748,1023,1023,485
1990524,1023,1023,485
1992300,1023,1023,485
1994076,1023,1023,485
1995852,1023,1023,485
1997636,1023,1023,485
1999412,1023,1023,485
2001188,1023,1023,485
2006468,1023,1023,482
2008244,1023,1023,483
2010020,1023,1023,484
2011796,1023,1023,485
2013572,1023,1023,485
2015348,1023,1023,485
2017124,1023,1023,485
2018908,1023,1023,485
2020684,1023,1023,485
2022460,1023,1023,485
2024236,1023,1023,485
2026012,1023,1023,484
2027788,1023,1023,485
2029564,1023,1023,485
2031348,1023,1023,485
2033124,1023,1023,484
2034908,1023,1023,485
2036684,1023,1023,485
2038468,1023,1023,484
2040244,1023,1023,485
2042028,1023,1023,485
2043804,1023,1023,485
2049080,1023,1023,482
2050860,1023,1023,483
2052636,1023,1023,483
2054412,1023,1023,485
2056188,1023,1023,485
2057972,1023,1023,485
2059748,1023,1023,485
2061524,1023,1023,485
2063300,1023,1023,484
2065076,1023,1023,484
2066852,1023,1023,485
2068628,1023,1023,484
2070404,1023,1023,484
2072188,1023,1023,485
2073964,1023,1023,484
2075740,1023,1023,484
2077516,1023,1023,484
2079292,1023,1023,484
2081068,1023,1023,484
2082848,1023,1023,484
2084628,1023,1023,485
2086412,1023,1023,484
2091676,1023,1023,482
2093460,1023,1023,482
2095236,1023,1023,482
