micros,A0,A1,A2
3091712,557,570,0
3093340,558,570,0
3094960,558,571,0
3096596,555,569,0
3098220,551,567,0
3099840,554,568,0
3101464,559,572,0
3103092,561,574,0
3104708,558,573,0
3106332,561,575,0
3107952,568,581,0
3109576,572,586,0
3111204,573,587,0
3112828,574,587,0
3114452,577,590,0
3116072,578,593,0
3117700,578,592,0
3119324,575,589,0
3120948,575,587,0
3122568,573,586,0
3127668,558,571,0
3129284,557,570,0
3130904,555,568,0
3132528,554,568,0
3134156,551,566,0
3135780,551,566,0
3137404,551,567,0
3139024,554,568,0
3140652,555,570,0
3142276,559,573,0
3143900,563,577,0
3145524,566,581,0
3147148,570,585,0
3148764,575,588,0
3150388,577,591,0
3152012,578,592,0
3153632,579,594,0
3155260,581,595,0
3156880,579,594,0
3158504,574,589,0
3160132,573,585,0
3161756,572,583,0
3163388,567,581,0
3165012,561,576,0
3166632,557,571,0
3168252,555,569,0
3169880,551,567,0
3174948,546,562,0
3176568,550,565,0
3178192,555,568,0
3179820,563,574,0
3181444,564,578,0
3183072,566,581,0
3184700,570,585,0
3186324,577,590,0
3187948,580,593,0
3189572,580,593,0
3191196,578,592,0
3192812,579,593,0
3194444,580,594,0
3196068,579,592,0
3197692,572,585,0
3199316,566,580,0
3200932,565,578,0
3202560,564,577,0
3204184,560,573,0
3205808,555,569,0
3207432,553,565,0
3209056,553,567,0
3210680,556,568,0
3212312,555,569,0
3213940,554,568,0
3215560,556,571,0
3217184,561,575,0
3222252,566,581,0
3223872,569,583,0
3225496,573,588,0
3227124,579,592,0
3228744,579,592,0
3230368,575,589,0
3232004,574,589,0
3233624,575,590,0
3235248,576,589,0
3236880,572,584,0
3238504,568,580,0
3240128,567,580,0
3241752,568,580,0
3243376,565,578,0
3244996,561,574,0
3246616,557,570,0
3248240,559,571,0
3249864,561,574,0
3251488,560,574,0
3253112,556,571,0
3254740,555,571,0
3256364,559,573,0
3257984,564,576,0
3259608,565,577,0
3261232,564,578,0
3262860,564,580,0
3264476,569,583,0
3269564,569,584,0
