micros,A0,A1,A2
1853484,1023,1023,484
1855260,1023,1023,483
1857036,1023,1023,483
1858812,1023,1023,482
1860588,1023,1023,484
1862364,1023,1023,484
1864140,1023,1023,484
1865916,1023,1023,483
1867692,1023,1023,482
1869468,1023,1023,483
1871252,1023,1023,484
1893368,1023,1023,480
1895156,1023,1023,481
1896932,1023,1023,482
1898708,1023,1023,482
1900484,1023,1023,483
1902260,1023,1023,483
1904036,1023,1023,483
1905812,1023,1023,483
1907588,1023,1023,482
1909372,1023,1023,482
1911148,1023,1023,483
1912932,1023,1023,483
1914716,1023,1023,483
1916504,1023,1023,482
1918284,1023,1023,483
1920068,1023,1023,483
1921852,1023,1023,483
1923628,1023,1023,483
1925412,1023,1023,483
1927192,1023,1023,482
1928972,1023,1023,482
1930748,1023,1023,482
1936284,1023,1023,479
1938068,1023,1023,480
1939844,1023,1023,480
1941620,1023,1023,482
1943396,1023,1023,483
1945172,1023,1023,483
1946956,1023,1023,483
1948740,1023,1023,483
1950516,1023,1023,483
1952292,1023,1023,483
1954084,1023,1023,484
1955864,1023,1023,484
1957644,1023,1023,484
1959420,1023,1023,483
1961196,1023,1023,483
1962972,1023,1023,484
1964748,1023,1023,484
1966524,1023,1023,484
1968308,1023,1023,483
1970084,1023,1023,482
1971860,1023,1023,483
1973636,1023,1023,483
1975412,1023,1023,483
1980680,1023,1023,480
1982460,1023,1023,481
1984244,1023,1023,482
1986020,1023,1023,482
1987796,1023,1023,483
1989572,1023,1023,482
1991348,1023,1023,483
1993124,1023,1023,482
1994908,1023,1023,483
1996684,1023,1023,484
1998468,1023,1023,483
2000252,1023,1023,483
2002028,1023,1023,483
2003804,1023,1023,484
2005580,1023,1023,484
2007356,1023,1023,484
2009140,1023,1023,483
2010916,1023,1023,483
2012692,1023,1023,484
2014468,1023,1023,484
2016244,1023,1023,484
2018020,1023,1023,483
2023272,1023,1023,480
2025052,1023,1023,481
2026828,1023,1023,481
2028604,1023,1023,483
2030380,1023,1023,482
2032156,1023,1023,482
2033940,1023,1023,483
2035732,1023,1023,483
2037508,1023,1023,483
2039292,1023,1023,483
2041076,1023,1023,483
2042860,1023,1023,483
2044644,1023,1023,484
2046428,1023,1023,484
2048212,1023,1023,484
2049992,1023,1023,483
2051772,1023,1023,482
2053548,1023,1023,484
2055324,1023,1023,485
2057100,1023,1023,484
2058884,1023,1023,482
2060660,1023,1023,482
2065892,1023,1023,481
2067676,1023,1023,480
2069452,1023,1023,479
2071228,1023,1023,482
2073004,1023,1023,484
2074780,1023,1023,484
2076556,1023,1023,483
2078340,1023,1023,482
2080116,1023,1023,482
2081892,1023,1023,483
2083668,1023,1023,483
2085444,1023,1023,484
2087220,1023,1023,483
2089000,1023,1023,483
2090780,1023,1023,482
2092556,1023,1023,482
